id,content,metadata
40,"role, and any open roles, at any time. Note: The AI chatbot will not provide specific salary numbers but can explain banding and point employees to HR or appropriate portals for details. 4.3 Payroll Schedule & Methods Employees are paid on a biweekly basis, typically every other Friday. • Full-time & part-time employees are paid via direct deposit. • Pay stubs are available through our payroll portal (instructions can be requested from the chatbot). • If a holiday delays payroll, an alternate","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 8, 'page_label': '9'}"
41,"• If a holiday delays payroll, an alternate pay date will be communicated. Pay stubs include: • Hours worked (if applicable) • Regular wages, overtime, bonuses • Federal, state, and local tax withholdings • Benefit deductions and net pay Errors in pay should be reported to payroll@company.com or the HR department immediately. 4.4 Overtime & Extra Hours","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 8, 'page_label': '9'}"
42,Employees classified as non-exempt are eligible for overtime per federal and state labor laws. Overtime is paid at 1.5 times the regular hourly rate for hours worked beyond 40 in a workweek. • Overtime must be pre-approved by your supervisor. • Time tracking must be accurate and submitted weekly. • Working “off the clock” is strictly prohibited and can result in disciplinary action. Exempt employees are not eligible for overtime under most circumstances. 4.5 Performance-Based Compensation We,"{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 9, 'page_label': '10'}"
43,"4.5 Performance-Based Compensation We recognize and reward results. Performance-based pay may include: • Annual performance bonuses: Linked to employee evaluations and company profit. • Spot bonuses: For project completions, team contributions, or outstanding service. • Equity awards or stock options (role-dependent) • Referral bonuses: For recommending successful hires. Each department may have its own bonus structure. Details are typically discussed during performance reviews or at the time","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 9, 'page_label': '10'}"
44,"during performance reviews or at the time of offer. 4.6 Benefits Eligibility Most full-time employees become eligible for benefits on the first day of the month following 30 days of employment. Some benefits may be available sooner depending on role and location. Classification Benefits Eligibility Full-time Full medical, dental, vision, life insurance, PTO, 401(k), etc. Part-time May be eligible for limited benefits based on hours worked Interns Eligible for learning resources, time-off","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 9, 'page_label': '10'}"
45,"Interns Eligible for learning resources, time-off flexibility, some reimbursements Contractors Not eligible for employee benefits unless contractually specified You’ll receive a comprehensive benefits guide upon hiring and during annual open enrollment. 4.7 Mental Health & Wellness Benefits We strongly believe mental well-being is as important as physical health. Our benefits include: • Employee Assistance Program (EAP): 24/7 confidential support for emotional, financial, or family matters. •","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 9, 'page_label': '10'}"
46,"for emotional, financial, or family matters. • Free or subsidized therapy sessions via partnered platforms. • Wellness stipends: For meditation apps, gym memberships, or wellness events. • Mental health days: Paid time off specifically for recovery and rest (does not count against PTO).","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 9, 'page_label': '10'}"
47,"• Burnout support: Proactive resources and HR coaching available to employees showing signs of stress. If you need urgent support, contact the wellness team at wellbeing@company.com or use the chatbot to access the mental health directory. 4.8 Medical, Dental & Vision Plans We offer a range of plan options to meet employee needs, including: Medical Plans: • Preferred Provider Organization (PPO) • Health Maintenance Organization (HMO) • High-Deductible Health Plan (HDHP) with HSA options Dental &","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 10, 'page_label': '11'}"
48,"Health Plan (HDHP) with HSA options Dental & Vision Plans: • Preventive and major dental coverage • Eye exams, frames, lenses, contact lenses Extras: • Telemedicine and nurse hotlines • Maternity, fertility, and gender-affirming care coverage • Chronic illness management and care coordination [Company Name] covers a substantial portion of premiums and offers options for dependents and domestic partners. 4.9 Retirement & Financial Planning Planning for your future is important. We support","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 10, 'page_label': '11'}"
49,"Planning for your future is important. We support long-term financial wellness through: • 401(k) with employer match: Available after [X] days of employment • Roth and Traditional options with auto-enrollment • Financial wellness programs: Workshops, 1:1 coaching, and planning tools • Emergency savings assistance: Microgrants or interest-free loans (based on approval) Our retirement vendor offers a self-service portal for investment selection, contribution changes, and performance tracking.","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 10, 'page_label': '11'}"
50,"contribution changes, and performance tracking. 4.10 Commuter & Reimbursement Benefits Depending on your location, you may be eligible for:","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 10, 'page_label': '11'}"
51,"• Commuter reimbursement: For public transit, parking, or rideshare expenses • Home office stipends: For hybrid/remote employees • Tuition reimbursement: For courses related to job development (pre-approval required) • Professional development: Company-paid certifications, licenses, and workshops All reimbursements must follow the Expense Policy (see Section 11). 4.11 Open Enrollment & Life Events Open Enrollment occurs annually in [Month] and allows employees to: • Enroll in or change benefit","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 11, 'page_label': '12'}"
52,"employees to: • Enroll in or change benefit plans • Add/remove dependents • Choose new coverage for the following year Life Events such as marriage, divorce, birth, adoption, or loss of coverage qualify you for a Special Enrollment Period. You must notify HR within 30 days of the event to make benefit changes. AI Alignment Note The company’s internal AI systems (e.g., chatbots) may be trained to explain general benefit policies, direct employees to forms or portals, and answer FAQs. However,","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 11, 'page_label': '12'}"
53,"to forms or portals, and answer FAQs. However, they are not authorized to: • Access personal compensation records • Provide investment or tax advice • Confirm eligibility for specific medical procedures All sensitive or personalized inquiries must be directed to HR or the Benefits Administrator.  Section 5: Time Off & Leave Policies At [Company Name], we recognize that rest, personal time, and life events are essential to employee well-being and long-term success. Our time off policies are","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 11, 'page_label': '12'}"
54,"and long-term success. Our time off policies are designed to be fair, flexible, and inclusive of diverse personal needs. This section outlines the different types of paid and unpaid leave available, how to request time off, and how our systems track and manage absences. 5.1 Paid Time Off (PTO) Our Paid Time Off (PTO) policy provides flexible paid leave that can be used for:","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 11, 'page_label': '12'}"
